last_name_r^first_name_r^prof_title^dr_jur_title_r^full_title_r^gender_r^date_birth_r^place_birth_r^date_death_r^maritial_r^children_r^female_children_r^step_children_r^religion_r^inception_incumb_r^end_incumb_r^senate_r^president_r^predecessor_r^successor_r^reelection_r^electorate_r^ticket_r^party_member_r^executive_r^legislativ_r^political_milieu_r^lawyer_r^prof_r^prosecutor_r^notary_r^judge_r^fed_judge^scientific_assistant^job_before_r^job_after_r^place_studies_r^other_studies^apprenticeship_r
Baer^Susanne^1^1^Prof. Dr. jur., LL.M^1^16.02.64^Saarbrücken^0^10^0^0^0^0^02.02.11^0^1^0^^^^0^4^0^0^0^0^0^1^0^0^0^0^0^Universitätsprofessorin Humboldt Universität Berlin^0^Berlin^0^0
Benda ^Ernst^1^1^Prof. Dr. jur. Dr. h.c.^0^15.01.25^Berlin^02.03.09^2^2^1^0^2^08.12.71^20.12.83^1^3^^^^1^2^2^1^1^1^1^0^0^0^0^0^0^Rechtsanwalt, MdB^Professor in Freiburg^Berlin^0^0
Berger^Hugo^0^0^0^0^24.09.97^Domslau/Breslau^13.03.90^0^0^0^0^0^08.01.59^11.08.67^1^0^^^0^1^1^0^0^0^0^0^0^0^0^1^1^0^Richter am BArbG^0^0^0^0
Böckenförde^Ernst-Wolfgang^1^1^Prof. Dr. jur. Dr. phil. Dr. jur h.c. mult. Dr. theol. h.c. Dr. theol. h.c. ^0^19.09.30^Kassel^0^2^3^0^0^1^20.12.83^03.05.96^2^0^^^^1^1^1^0^0^1^0^1^0^0^0^0^0^ Professor an der Universität Freiburg/Br.^Emeritierung/Ruhestand^Münster, München^Geschichte^0
Böhmer^Werner^0^0^0^0^11.03.15^Siegen^0^0^0^0^0^0^10.02.65^05.07.83^1^0^^^0^0^2^0^0^0^0^0^0^0^0^1^1^0^Richter am Bundesverwaltungsgericht^0^0^0^0
Britz^Gabriele^1^1^Prof. Dr. jur.^1^01.10.68^Jugenheim/Bergstraße^0^2^1^0^0^0^02.02.11^0^1^0^^^^1^1^0^0^0^0^0^1^0^0^0^0^0^Universitätsprofessorin Gießen^0^Frankfurt/Main^0^0
Broß^Siegfried^1^1^Prof. Dr. jur. Dr. h.c. ^0^18.07.46^Stuttgart^0^2^0^0^0^0^28.09.98^16.11.10^2^0^^^^0^2^0^0^0^1^0^0^0^0^1^1^1^Richter am Bundesgerichtshof^0^Tübingen, München^0^0
Brox^Hans^0^0^0^0^09.08.20^Dortmund^16.06.09^0^0^0^0^0^01.09.67^07.11.75^1^0^^^0^0^2^0^0^0^0^0^1^0^0^^0^0^o. Professor an der Universität Münster^0^0^0^0
Bryde^Brun-Otto^1^1^Prof. Dr. jur. ^0^12.01.43^Hamburg^0^2^2^0^0^0^23.01.01^02.02.11^1^0^^^^0^4^4^0^0^0^0^1^0^0^0^0^0^Universitätsprofessor Gießen^0^Hamburg, Tübingen^0^0
Di Fabio^Udo^1^1^Prof. Dr. jur. Dr. sc. pol^0^26.03.54^Duisburg-Walsum^0^2^4^0^0^1^16.12.99^19.12.11^2^0^^^^1^2^0^0^0^0^0^1^0^0^1^0^0^Universitätsprofessor München^0^Bonn, Duisburg^Soziologie^Verwaltungsausbildung mittlerer Dienst
Dieterich^Thomas^1^1^Prof. Dr. jur.^0^19.06.34^Hirschberg/ Riesengebirge/Schlesien^0^6^2^2^0^2^16.11.87^04.02.94^1^0^^^^1^1^1^0^0^0^0^0^0^0^1^1^0^Vors. Richter am Bundesarbeitsgericht^Präsident Bundesarbeitsgericht^Heidelberg, Göttingen^0^0
Draht^Martin^1^1^Prof. Dr. jur^0^12.11.02^Blumberg/Baden-Würtemberg^15.04.76^2^4^0^0^2^07.09.51^31.08.63^1^0^^^1956: Reelection for 7 years^1^0^1^0^0^1^0^1^0^0^0^0^0^Univ.Prof. FU Berlin^Lehre TU Darmstadt^Leipzig, Rostock, Göttingen^0^0
Eichberger^Michael^1^1^Prof Dr. jur.^0^23.06.53^Würzburg^0^2^4^0^0^1^25.04.06^0^1^0^^^^1^2^0^0^0^1^0^0^0^0^1^1^1^Richter am Bundesverwaltungsgericht^0^Mannheim^0^0
Ellinghaus^Wilhelm^0^0^0^0^27.06.88^Coesfeld/ Westfalen^08.09.61^0^0^0^0^0^19.09.51^12.10.55^1^0^^^elected for 4 years^1^0^1^1^1^1^1^0^0^1^0^0^0^MdL Nidersachsen; RA/Notar^0^Müchen, Berlin, Freiburg, Münster^0^0
Faller^Hans Joachim^0^0^0^0^17.05.15^Staufen/Breisgau^09.09.06^0^0^0^0^0^08.12.71^19.07.83^1^0^^^0^1^2^2^0^0^0^0^0^0^0^1^1^0^Richter am Bundesgerichtshof^0^0^0^0
Federer^Julius^0^1^Dr. jur.^0^08.05.11^Konstanz^20.01.84^0^0^0^0^1^07.09.51^31.08.67^2^0^^^twice elected for 8 years^0^0^0^0^0^0^0^0^0^0^1^0^0^Richter am OLG Freiburg, Baadischer Staatsgerichtshof^Pensionierung aus gesundheitlichen Gründen^München, Freiburg, Heidelberg^0^0
Franßen^Everhardt^0^1^Dr. jur.^0^01.10.37^Essen^0^2^2^0^0^0^16.11.87^30.06.91^2^0^^^^0^1^1^0^0^0^0^0^0^0^1^1^0^Richter am Bundesverwaltungsgericht^Präsident des Bundesverwaltungsgerichts^Münster^0^0
Friesenhahn^Ernst^1^1^Prof. Dr. jur. Dr. h.c. Dr. h.c.^0^26.12.01^Oberhausen^05.08.84^2^0^0^0^1^07.09.51^31.08.63^2^0^^^^1^0^0^0^0^0^1^1^0^0^0^0^0^Universitätsprofessor in Bonn/Rektor^Professor in Bonn^Bonn, Tübingen^Nationalökonomie^0
Fröhlich^Georg^0^0^0^0^20.03.84^Kattowitz^05.07.71^0^1^0^0^0^07.09.51^31.08.56^2^0^^^elected for 4 years^1^0^0^0^0^0^1^0^0^0^1^0^0^Präsident LG Münster (Westf.)^0^Freiburg, Berlin, Breslau^0^0
Gaier^Reinhard^0^1^Dr. jur.^0^03.04.54^Lampertheim/ Hessen^0^2^2^0^0^0^29.10.04^0^1^0^^^^1^1^1^0^0^0^0^0^0^0^1^1^0^Richter am Bundesgerichtshof^0^0^0^0
Geiger^Willi^1^1^Prof. Dr. jur.^0^22.05.09^Neustadt/Weinstraße^19.01.94^2^9^0^0^1^07.09.51^02.11.77^2^0^^^^1^2^0^1^0^1^0^0^0^0^1^1^0^Richter am Bundesgerichtshof^Ruhestand^München, Würzburg^0^0
Geller^Gregor^0^0^0^0^08.07.03^Neuß/ Rhein^28.08.88^0^0^0^0^0^01.09.63^08.12.71^2^0^^^^1^2^0^0^0^1^0^0^0^0^1^0^0^ ICEM Genf^0^0^0^0
Gerhardt^Michael^0^1^Dr. jur.^0^02.04.48^Erlangen^0^9^2^0^0^0^31.07.03^0^2^0^^^^0^1^0^0^0^1^0^0^0^0^1^1^1^Richter am Bundesverwaltungsgericht^0^0^Chemie^0
Graßhof^Karin^0^0^0^1^25.06.37^Kiel^0^2^2^0^0^0^08.10.86^15.10.98^2^0^^^0^0^1^0^0^0^0^0^0^0^0^1^1^0^Richterin am Bundesgerichtshof^0^0^0^0
Grimm^Dieter^1^1^Prof. Dr. jur, LL.M^0^11.05.37^Kassel^0^2^0^0^0^1^16.07.87^16.12.99^1^0^^^^1^1^0^0^0^0^0^1^0^0^0^0^0^Professor Bielefeld^Professor in Bielefeld^Frankfurt/Main, Freiburg, Berlin, Paris, Havard^Politikwissenschaft^0
Haager^Karl^0^0^0^0^25.02.11^Mannheim^03.07.08^0^0^0^0^0^09.05.62^07.05.79^1^0^^^0^0^1^1^0^0^0^0^0^0^0^1^1^0^Richter am Bundesgerichtshof^0^0^0^0
Haas^Evelyn^0^0^0^1^07.04.49^Hannover^0^0^0^0^0^0^14.09.94^02.10.06^1^0^^^0^0^2^2^0^0^0^0^1^0^0^1^1^0^Richterin am Bundesverwaltungsgericht^0^0^0^0
Hassemer^Winfried^1^1^Prof. Dr. jur. Dr. h.c. mult.^0^17.02.40^Gau-Algesheim/Rheinhessen^0^2^0^0^0^0^03.05.96^07.05.08^2^1^^^^1^1^0^0^0^1^0^1^0^0^0^0^0^Datenschutzbeauftragter des Landes Hessen^0^Heidelberg, Genf, Saarbrücken^0^0
Heck^Karl^0^1^Dr. jur.^0^18.11.96^Halle/Saale^02.06.97^2^3^0^0^0^02.04.54^09.02.65^1^0^^^^0^0^0^0^0^1^0^0^0^0^1^1^0^G4^0^0^0^0
Heiland^Gerhard^0^1^Dr. jur.^0^08.02.94^Leipzig^22.08.61^2^2^0^0^0^07.09.51^22.08.61^1^0^^^elected for livetime^0^0^1^0^0^1^0^0^0^0^0^0^0^Ministerialrat im badischen Finanzministerium^1^Leipzig^0^0
Henneka^Anton Alfred^0^1^Dr. jur.^0^08.06.00^Ettlingen/Karlsruhe^29.02.84^2^0^0^0^0^07.09.51^20.12.68^2^0^^^^0^0^2^0^0^0^0^0^1^0^1^1^0^G4^Ruhestand^0^0^0
Henschel^Johann Friedrich^0^0^0^0^10.06.31^Schwarzenau/NRW^19.03.07^2^3^0^0^0^19.07.83^13.10.95^1^1^^^0^1^3^3^0^0^0^1^^0^0^1^0^0^Rechtsanwalt^0^0^0^0
Hermanns^Monika^0^0^0^1^06.03.59^Thuine/Niedersachsen^0^2^0^0^0^0^16.11.10^0^2^0^^^^0^1^0^0^0^1^0^0^0^0^1^1^0^Richterin am Bundesgerichtshof^0^Münster, Freiburg^0^0
Herzog^Roman^1^0^Prof. Dr. jur. Dr. h.c. mult.^0^05.04.34^Landshut/Bayern^0^8^2^0^0^2^20.12.83^30.06.94^1^2^^^^0^2^2^1^1^1^0^1^0^0^0^0^0^Innenminister und Mitglied des Landtages Baden-Württemberg^Bundespräsident^München^0^0
Hesse^Konrad^1^1^Prof. Dr. jur.^0^29.01.19^Königsberg/Preußen^15.03.05^2^2^1^0^2^07.11.75^16.07.87^1^0^^^^1^1^0^0^0^0^0^1^0^0^0^0^0^Professor an der Universität Freiburg^0^Breslau, Göttingen, Mainz^0^0
Heußner^Hermann^0^0^0^0^02.03.26^Gießen^18.06.96^0^0^0^0^0^07.05.79^15.06.89^1^0^^^0^0^1^0^0^0^0^0^0^0^0^1^1^0^Vorsitzender Richter am Bundessozialgericht^0^0^0^0
Hirsch ^Martin^1^0^Prof.^0^06.01.13^Breslau^12.04.92^7^5^2^0^2^08.12.71^06.07.81^2^0^^^^0^1^1^0^1^1^1^0^0^0^0^0^0^Rechtsanwalt, MdB^RA, Honorarprof. in Bremen, ^Breslau, Insbruck, Berlin^0^0
Hoffmann-Riem^Wolfgang^1^1^Prof. Dr. jur., LL.M^0^04.03.40^Hannover^0^8^2^0^0^0^16.12.99^02.04.08^1^0^^^^1^1^0^1^0^0^1^1^0^0^0^0^0^Universitätsprofessor Hamburg^Venedig-Kommission/Ruhestand^Hamburg, Freiburg, München, Berkeley^Wirtschaftswissenschaften, Soziologie^0
Hohmann-Dennhardt^Christine^0^1^Dr. jur.^1^30.04.50^Leipzig^0^2^2^0^0^0^11.01.99^02.02.11^1^0^^^^1^1^1^1^0^1^0^0^0^0^1^0^0^Hessische Ministerin für Wissenschaft und Kunst^Vorstand f. Recht und Integrität, Daimler AG^Tübingen^0^0
Hömig^Dieter^0^0^0^0^15.03.38^Sigmaringen^0^0^2^0^0^0^13.10.95^25.04.06^1^0^^^0^1^3^0^0^0^1^0^0^0^0^1^1^0^Vorsitzender Richter am BVerwG^0^0^0^0
Höpker-Aschoff^Hermann^0^1^Dr. jur.^0^31.01.83^Herford^15.01.54^0^0^0^0^0^07.09.51^15.01.54^1^3^^^^0^0^3^1^1^1^0^0^0^0^1^0^0^MdB ggf. mehr ^1^Jena, München, Bonn^0^0
Huber^Peter Michael^1^1^Prof. Dr. jur.^0^21.01.59^München^0^2^2^2^0^1^16.11.10^0^2^0^^^^0^2^8^1^0^1^0^1^0^0^1^0^0^Thüringischer Innenminister^0^München, Genf^0^0
Jaeger^Renate^0^0^Dr. h.c.^1^30.12.40^Darmstadt^0^5^2^1^0^0^24.03.94^29.10.04^1^0^^^^1^1^1^0^0^0^0^0^0^0^1^1^1^Richterin am Bundessozialgericht^Richterin am EMGR^Köln, München, Lausanne^0^0
Jentsch^Hans-Joachim^1^1^Prof. Dr. jur. Dr. h.c.^0^20.09.37^Fürstenwalde/Brandenburg^0^2^1^1^0^2^03.05.96^30.09.05^2^0^^^^1^2^2^1^1^1^1^0^0^1^1^1^0^Rechtsanwalt und Notar, G16^Pensionierung, ^Marburg^0^0
